sku,productName,category,price,unitsSold,inStock
075E1714,Fishing Rod,Sports & Outdoors,88.37,730,true
FF600A6F,Soccer Ball,Sports & Outdoors,74.60,917,true
3FD5828A,Gift Card,Miscellaneous,19.20,676,true
28831801,Art Book,Books,20.24,707,true
AF0E7BA9,Hemp Seeds,Food & Grocery,59.91,185,true
0705C6C0,Kids' Sneakers,Clothing,17.07,466,true
8AE19598,Women's Winter Jacket,Clothing,50.66,561,true
981AF499,Women's Winter Jacket,Clothing,55.50,514,true
EDA71358,Goji Berries,Food & Grocery,63.12,683,true
72935CC2,Basketball,Sports & Outdoors,36.30,176,true
2321C4BE,Men's Formal Suit,Clothing,12.44,350,true
B2065812,Women's Winter Jacket,Clothing,7.32,553,true
00C1E4E9,Body Lotion,Health & Personal Care,79.93,687,false
61EA8506,Electric Wine Opener,Home & Kitchen,32.69,993,true
1F8401BE,Women's Summer Dress,Clothing,3.92,572,true
DF165BE6,Noise-Cancelling Earbuds,Electronics,90.03,27,true
34B9A3DA,Hair Dryer,Health & Personal Care,43.96,306,true
CAEF4795,Cacao Nibs,Food & Grocery,50.81,809,false
A91D9928,Men's Formal Suit,Clothing,33.36,801,true
CD9B0FCE,Noise-Cancelling Earbuds,Electronics,79.96,862,false
F63CFF18,Wireless Headphones,Electronics,18.41,711,true
8A7D6517,Hair Straightener,Health & Personal Care,33.96,245,true
F677040B,Essential Oil Diffuser,Health & Personal Care,91.82,735,true
1AF71060,Skateboard,Sports & Outdoors,48.39,754,true
4128E059,E-Reader,Electronics,75.14,805,true
381AAC88,Fishing Rod,Sports & Outdoors,19.91,351,true
DD5D6BC0,Basketball,Sports & Outdoors,29.60,807,true
85473552,Essential Oil Diffuser,Health & Personal Care,93.41,188,true
4EE2BFFE,Herbal Tea Pack,Food & Grocery,77.85,501,true
268FA64D,Hand Sanitizer,Health & Personal Care,85.98,624,false
7EDE76A0,Ice Cream Maker,Home & Kitchen,18.23,348,true
BCEDE49F,Video Game,Toys & Games,54.03,956,false
CD7D888C,Poetry Collection,Books,36.27,712,true
118A7285,Dollhouse,Toys & Games,45.30,509,true
6D25C719,Women's Sneakers,Clothing,55.31,494,true
28B5FDC7,Natural Peanut Butter,Food & Grocery,59.91,228,true
C8073867,Gift Card,Miscellaneous,26.05,696,true
AB6C7DD2,Kids' Hat,Clothing,95.54,57,true
45E94A51,Bluetooth Speaker,Electronics,36.93,344,true
53FBD6C0,Dried Fruit Mix,Food & Grocery,79.96,627,true
C5CE56BA,Noise-Cancelling Earbuds,Electronics,38.93,275,true
90B916DA,Sunflower Seeds,Food & Grocery,14.76,911,true
83AB9AE9,Men's Casual Shirt,Clothing,56.90,913,true
8F9C0865,Coconut Water,Food & Grocery,67.12,714,false
54986076,Avocado Oil,Food & Grocery,78.33,260,true
68C35E20,Treadmill,Sports & Outdoors,99.46,197,true
FEFEA1D2,Men's Leather Jacket,Clothing,88.51,573,true
1E39459C,Art Book,Books,61.38,829,false
422E67B4,Sunflower Seeds,Food & Grocery,48.88,240,true
6D36A6AB,Gift Card,Miscellaneous,40.80,143,true
46357CC4,Tennis Racket,Sports & Outdoors,66.26,193,false
D751CF4D,Bluetooth Speaker,Electronics,40.61,352,true
FDDC7F46,Organic Honey,Food & Grocery,78.85,247,true
5BC8EF36,Men's Formal Suit,Clothing,90.32,887,true
2A913F68,Gift Card,Miscellaneous,27.13,89,true
0CBB04FC,Children's Book,Books,16.60,304,true
2D326135,Running Shoes,Sports & Outdoors,77.48,323,true
723BE611,Art & Craft Kit,Toys & Games,33.08,110,true
86B69EA0,External Hard Drive,Electronics,39.42,99,true
76FDEF6F,Electric Kettle,Home & Kitchen,92.21,608,true
C797B1AD,Gift Card,Miscellaneous,100.11,627,true
CE6F1398,Facial Cleanser,Health & Personal Care,2.84,428,true
60D3DB46,Gift Card,Miscellaneous,42.85,343,true
91AD170F,Gift Card,Miscellaneous,59.43,107,true
C0CD7C2E,Natural Peanut Butter,Food & Grocery,33.45,787,false
20362BE2,Kids' Hat,Clothing,68.73,38,false
48925EDF,Puzzle Game,Toys & Games,84.39,123,true
7869FA96,Tablet,Electronics,89.45,623,true
449BA038,Gift Card,Miscellaneous,98.06,930,false
2D8DA575,Facial Cleanser,Health & Personal Care,38.56,231,true
273D4053,Maca Root Powder,Food & Grocery,48.18,210,false
50BF3E90,Gift Card,Miscellaneous,93.39,890,true
D6ECBEA1,Food Processor,Home & Kitchen,55.81,836,true
96743639,Men's Leather Jacket,Clothing,48.65,857,false
1702D008,Gift Card,Miscellaneous,74.74,607,true
82460152,Kite,Toys & Games,67.60,955,true
357B40F1,Rice Cooker,Home & Kitchen,48.65,145,false
700DD75E,Organic Popcorn,Food & Grocery,2.24,951,true
642CBD69,Video Game,Toys & Games,87.76,457,true
F57F9F75,Noise-Cancelling Earbuds,Electronics,25.63,985,true
CD22E52E,Electric Razor,Health & Personal Care,97.03,876,true
98FAE9D6,Camping Tent,Sports & Outdoors,13.36,708,true
E6452F21,Yogurt Maker,Home & Kitchen,85.27,618,true
B52EF4D0,Fantasy Novel,Books,69.79,705,true
80AAC29C,Kids' Jeans,Clothing,38.26,334,true
5DC53FA6,Sleep Mask,Health & Personal Care,35.03,6,true
F414F6F0,Golf Clubs,Sports & Outdoors,91.79,858,true
65C60570,Musical Instrument Toy,Toys & Games,47.50,73,true
F61A688C,Women's Scarf,Clothing,26.46,416,true
9A05F734,Romance Novel,Books,91.45,485,false
19B909AB,Bread Maker,Home & Kitchen,19.24,979,true
E0463A5A,Juicer,Home & Kitchen,19.89,198,true
E9E64051,Gift Card,Miscellaneous,20.90,502,true
814CF70A,Science Book,Books,23.86,118,true
2A6BA011,Sleep Mask,Health & Personal Care,36.89,584,false
C4A94715,Gaming Console,Electronics,77.76,517,true
9A964E54,Thriller Novel,Books,54.58,864,false
9C9D12C7,Bath Bombs Set,Health & Personal Care,8.84,962,true
459BB732,Turmeric Powder,Food & Grocery,49.19,460,true
E97C042F,Children's Book,Books,14.33,750,true
F72DC5C8,Play-Doh Set,Toys & Games,61.59,138,true
941297A3,Slime Making Kit,Toys & Games,89.44,314,true
714000E5,Hiking Backpack,Sports & Outdoors,78.80,890,true
C5560390,Yo-Yo,Toys & Games,12.86,390,true
843F5147,Gift Card,Miscellaneous,56.39,352,true
B5375509,Basketball,Sports & Outdoors,49.21,19,true
2832F2C0,Health & Wellness Book,Books,69.56,886,true
D9B0721C,Gift Card,Miscellaneous,39.52,324,true
B257C30B,Vitamin C Supplement,Health & Personal Care,65.19,723,true
243A6558,Graphic Novel,Books,8.24,289,true
6447E493,Stainless Steel Cookware Set,Home & Kitchen,29.08,937,true
C82FD596,Gift Card,Miscellaneous,19.71,589,true
EF42E545,Gift Card,Miscellaneous,68.92,219,true
C8A2014C,Wireless Charger,Electronics,66.13,961,true
7453EC92,Electric Razor,Health & Personal Care,89.43,25,true
F6D366AD,Protein Powder,Health & Personal Care,67.01,412,true
933D1C07,Romance Novel,Books,58.45,17,true
D3C8224A,Dishwasher,Home & Kitchen,68.46,254,true
C62CC18C,Dumbbell Set,Sports & Outdoors,35.73,423,true
0D0824C0,Treadmill,Sports & Outdoors,67.63,87,true
0911E16E,Gift Card,Miscellaneous,69.90,433,true
ABBB5DDA,Magic Kit,Toys & Games,20.24,165,true
DF478AF6,Organic Popcorn,Food & Grocery,28.33,227,true
DBE1B2CF,Dumbbell Set,Sports & Outdoors,22.52,634,true
CC929336,Drone,Electronics,45.75,553,true
DF436E35,Popcorn Maker,Home & Kitchen,7.70,759,false
1F9AB33A,Unisex Hoodie,Clothing,90.92,876,false
6883FCD3,Gift Card,Miscellaneous,1.29,525,true
AB76A997,Gift Card,Miscellaneous,7.31,436,true
C6C44266,Yo-Yo,Toys & Games,70.07,213,true
5BDFF517,Lip Balm Set,Health & Personal Care,37.25,155,false
01D554A6,Gift Card,Miscellaneous,68.37,369,true
1F4F2655,Chia Seeds,Food & Grocery,70.36,847,true
4EE9D939,Smartphone,Electronics,64.95,345,true
78FC02C5,Kite,Toys & Games,15.60,378,true
28688BC0,Milk Frother,Home & Kitchen,66.40,711,true
87C27D26,Science Book,Books,47.74,152,false
8ED2D22C,Digital Camera,Electronics,47.02,173,true
4C5344DB,Smart Home Hub,Electronics,89.55,935,false
5CEB037B,Sunscreen Lotion,Health & Personal Care,47.98,285,true
BEA49417,Photography Book,Books,28.78,141,true
CD7EA1A7,Women's Handbag,Clothing,57.93,986,true
518B7397,Hair Straightener,Health & Personal Care,21.71,790,true
6580E5E7,Juicer,Home & Kitchen,49.38,446,true
91A18B16,Gift Card,Miscellaneous,16.39,804,true
258814DC,Biography,Books,94.26,952,false
634E8779,Kids' Sneakers,Clothing,56.34,918,false
FBCEA4BF,Gift Card,Miscellaneous,79.74,523,true
22A93C51,External Hard Drive,Electronics,88.45,134,true
02BEDCB0,Musical Instrument Toy,Toys & Games,67.37,210,true
36285A25,Granola Cereal,Food & Grocery,6.02,140,true
0351F5FB,Gift Card,Miscellaneous,51.45,945,true
91B7C71A,Gluten-Free Bread,Food & Grocery,87.04,970,true
31C1A4EB,Women's Sneakers,Clothing,95.90,746,true
858F5D17,Kids' Sneakers,Clothing,79.75,743,true
C75CE5A4,Kids' Jeans,Clothing,59.40,229,true
883A759A,Men's Raincoat,Clothing,17.50,748,true
D068F504,Gift Card,Miscellaneous,77.48,729,false
0766C4B8,Running Shoes,Sports & Outdoors,93.02,724,false
465CD1E3,Wireless Charger,Electronics,48.42,490,true
BC5AF0DD,Outdoor Playset,Toys & Games,91.21,18,true
D1E0D17F,Dark Chocolate Bar,Food & Grocery,69.86,267,false
DE0CC7B2,Running Shoes,Sports & Outdoors,39.14,600,true
BD8AFA0A,Kombucha Drink,Food & Grocery,17.15,976,false
B1B20921,Gift Card,Miscellaneous,60.56,916,true
269367F8,Running Shoes,Sports & Outdoors,27.20,855,true
CE382DCC,Self-Improvement Book,Books,84.35,742,false
36F76050,Bath Bombs Set,Health & Personal Care,48.73,384,true
CDE5FD7C,Yogurt Maker,Home & Kitchen,89.64,449,false
476C373A,Nail Care Kit,Health & Personal Care,10.08,624,true
FA479A87,Biography,Books,80.34,484,true
C32C2908,Outdoor Playset,Toys & Games,23.30,827,true
23985A5A,Smartphone,Electronics,64.19,220,true
DE6B4935,Gift Card,Miscellaneous,25.46,440,false
770F92A5,Toaster,Home & Kitchen,52.83,65,true
23EF3C3E,Organic Almonds,Food & Grocery,95.69,309,true
EFA303D1,Shampoo & Conditioner,Health & Personal Care,14.24,332,true
1FDC4892,Rice Cooker,Home & Kitchen,21.42,380,true
E73DD4F7,Women's Sneakers,Clothing,1.01,476,false
331347D4,Kids' Sneakers,Clothing,21.53,252,true
FD71F478,Women's Scarf,Clothing,53.68,346,true
1E04F9CE,Nail Care Kit,Health & Personal Care,16.32,969,true
1F65B219,Treadmill,Sports & Outdoors,62.96,284,false
3FF73952,Mystery Novel,Books,17.55,176,true
6C441ECC,Outdoor Playset,Toys & Games,8.96,315,true
C56C16E9,Soccer Ball,Sports & Outdoors,99.21,826,true
412ACEBF,Play-Doh Set,Toys & Games,7.70,284,true
EAD8695B,Food Dehydrator,Home & Kitchen,67.09,555,true
55FD66D3,Gaming Console,Electronics,100.11,420,true
17C8F8D5,Lip Balm Set,Health & Personal Care,73.31,874,true
E8AB68D7,Quinoa Pack,Food & Grocery,69.58,622,true
F28CD484,Quinoa Pack,Food & Grocery,62.62,737,true
52F23A5C,Natural Peanut Butter,Food & Grocery,96.26,760,true
6A4D11DC,Gift Card,Miscellaneous,26.49,997,true
4855B6D7,Men's Running Shoes,Clothing,67.75,561,true
F3C3269E,Gift Card,Miscellaneous,20.84,47,true
A20D6DE1,Women's Winter Jacket,Clothing,19.64,719,true
638BA553,Goji Berries,Food & Grocery,82.88,528,true
2BE92537,Organic Almonds,Food & Grocery,24.30,403,true
D2F73CD9,Gift Card,Miscellaneous,58.99,270,true
BE3657AE,Kids' Hat,Clothing,91.23,167,true
A5A9E8A5,Golf Clubs,Sports & Outdoors,12.29,523,false
27A5AEB8,Almond Milk,Food & Grocery,36.98,374,true
AC54ED2B,Golf Clubs,Sports & Outdoors,96.54,241,true
B8CABE5D,Wireless Headphones,Electronics,12.01,389,true
7A4087F2,Quinoa Pack,Food & Grocery,75.47,870,true
03DF0696,Hiking Backpack,Sports & Outdoors,21.51,224,false
B9B71F9C,Bath Bombs Set,Health & Personal Care,95.26,664,true
BA9E1ECE,Waffle Maker,Home & Kitchen,52.68,192,true
603D8576,Treadmill,Sports & Outdoors,66.77,201,true
1D5A2C67,Electric Razor,Health & Personal Care,23.42,904,false
33F9B27B,Air Fryer,Home & Kitchen,34.16,992,true
B6A2C058,Magic Kit,Toys & Games,54.88,848,true
77F1DCB4,Dollhouse,Toys & Games,64.39,188,true
DBA48E9C,Yoga Mat,Sports & Outdoors,77.04,630,true
61005137,External Hard Drive,Electronics,76.29,977,true
1EBCB06B,Kids' Jeans,Clothing,97.21,33,true
67DE9690,Vegan Protein Bars,Food & Grocery,2.90,206,false
F7D45513,Herbal Tea Pack,Food & Grocery,90.08,744,true
D028B265,Facial Cleanser,Health & Personal Care,44.84,1,true
8C291C40,Ice Cream Maker,Home & Kitchen,47.10,468,true
9F54383B,Bee Pollen,Food & Grocery,69.67,137,false
E84EB688,Gift Card,Miscellaneous,59.22,904,true
B4B03334,Children's Book,Books,57.02,892,true
F536F800,Almond Milk,Food & Grocery,69.43,219,true
AAAF612F,Gift Card,Miscellaneous,88.08,595,false
8FE2BB29,Tablet,Electronics,57.67,392,false
343D92E4,Gift Card,Miscellaneous,13.33,163,true
D6983B1C,Kids' T-Shirt,Clothing,68.18,48,false
64B01F1A,Air Fryer,Home & Kitchen,73.79,286,true
6B820E65,Gift Card,Miscellaneous,65.21,697,true
0891F2A6,Smart Home Hub,Electronics,91.77,328,false
EE57916B,Men's Leather Jacket,Clothing,84.26,281,true
F5EF906A,Gift Card,Miscellaneous,49.27,686,true
E9E25860,Gift Card,Miscellaneous,54.40,616,true
B4B33CB7,Chia Seeds,Food & Grocery,19.94,751,true
37B84BDC,Quinoa Pack,Food & Grocery,4.69,425,true
AF80CC80,Mystery Novel,Books,80.23,61,false
3A020C04,Water Gun,Toys & Games,70.77,543,true
FFAAE2AE,Kids' Hat,Clothing,56.55,315,true
17E19BEB,Swim Goggles,Sports & Outdoors,6.98,521,true
088B2402,Electric Skillet,Home & Kitchen,17.75,527,true
09D34BF5,Men's Raincoat,Clothing,54.01,596,false
95287626,Finger Paint Set,Toys & Games,94.44,736,true
51B5B4D8,Board Game,Toys & Games,9.08,363,true
8B29011A,Smartphone,Electronics,10.00,611,true
BE3A60EF,Gift Card,Miscellaneous,43.91,654,true
AD344E5B,Gift Card,Miscellaneous,58.44,335,true
929BD2BE,Digital Camera,Electronics,60.18,22,true
EB6AE089,Smart Home Hub,Electronics,18.50,729,true
1EDAAE33,Classic Literature,Books,39.14,541,true
F7CE14D4,Hair Straightener,Health & Personal Care,62.42,921,true
ECBA8859,Women's Summer Dress,Clothing,37.74,625,true
F34862AF,Building Blocks Set,Toys & Games,49.03,142,true
97041EA1,Photography Book,Books,64.19,197,true
F050267C,Cold-Pressed Juice,Food & Grocery,63.84,225,false
C645C628,Kite,Toys & Games,34.17,265,true
FD726695,Historical Fiction,Books,67.87,865,false
86ADC996,Gift Card,Miscellaneous,32.90,694,true
8F300FB0,Health & Wellness Book,Books,87.83,793,true
77593246,Men's Raincoat,Clothing,32.91,478,false
CFF5FFE0,Fitness Tracker,Electronics,4.19,856,false
078E8B1A,Turmeric Powder,Food & Grocery,89.63,240,true
DCB8C583,Women's Winter Jacket,Clothing,22.76,537,true
1745191B,Hair Straightener,Health & Personal Care,68.69,690,true
166B6C9C,Vegan Protein Bars,Food & Grocery,59.56,225,true
E2977AC9,Dumbbell Set,Sports & Outdoors,30.85,409,true
99A07725,Electric Razor,Health & Personal Care,42.76,405,true
7FE8A7D4,Women's Winter Jacket,Clothing,89.09,98,true
17A18180,Facial Mask Set,Health & Personal Care,20.22,554,true
4936F66F,Hand Sanitizer,Health & Personal Care,92.35,717,false
42BF1D15,Coffee Grinder,Home & Kitchen,81.37,535,true
0E95890F,Tablet,Electronics,72.07,577,true
5A1ECBD8,Men's Casual Shirt,Clothing,57.97,374,true
E5ABB68B,Soccer Ball,Sports & Outdoors,78.38,193,true
993400CC,Electric Razor,Health & Personal Care,49.60,743,true
82CD7E4E,Foam Roller,Health & Personal Care,69.01,525,true
904E6F2D,Art Book,Books,34.74,853,true
FF6471C5,Cookbook,Books,48.57,279,false
6858FB57,Finger Paint Set,Toys & Games,47.40,552,true
2A18AAEC,Food Processor,Home & Kitchen,34.38,344,true
E7E7C0B7,Gift Card,Miscellaneous,22.84,880,true
6EEE689E,Gift Card,Miscellaneous,33.18,485,true
05CAC372,Women's Summer Dress,Clothing,62.19,88,false
5465F506,Electric Skillet,Home & Kitchen,84.23,646,true
4F2B286D,Classic Literature,Books,82.58,895,false
84CA8C49,Young Adult Novel,Books,48.62,473,false
7538BB04,Hiking Backpack,Sports & Outdoors,70.07,386,true
5BAC222E,Kids' Sneakers,Clothing,39.48,197,true
54B8F95B,Women's Sneakers,Clothing,5.06,322,true
B553FFE4,Gift Card,Miscellaneous,94.75,214,true
5C531706,Young Adult Novel,Books,84.07,252,true
552C3AE8,Self-Improvement Book,Books,99.27,363,true
7B47CD5C,Hiking Backpack,Sports & Outdoors,71.66,547,true
EBD1B730,Stuffed Animal,Toys & Games,72.61,360,false
9AD2CE57,Gift Card,Miscellaneous,74.40,731,false
8D7C3546,Noise-Cancelling Earbuds,Electronics,98.79,424,true
6AC5A8CF,Hair Dryer,Health & Personal Care,68.81,994,true
B235356F,Noise-Cancelling Earbuds,Electronics,35.79,114,true
93F215C1,Educational Toy,Toys & Games,71.24,958,true
9F398888,Men's Formal Suit,Clothing,77.79,135,true
E09CA962,Lip Balm Set,Health & Personal Care,31.98,142,true
A337056D,Stand Mixer,Home & Kitchen,51.90,755,true
2CBECC01,Mystery Novel,Books,36.58,322,true
82AEF1E6,Wireless Headphones,Electronics,1.15,442,true
14DB23D8,Herbal Tea Pack,Food & Grocery,58.05,731,true
5A4548C2,Electric Razor,Health & Personal Care,13.30,642,true
8C717F5D,Vegan Protein Bars,Food & Grocery,27.57,505,true
1C052C04,Treadmill,Sports & Outdoors,41.91,831,true
FA8A8081,Electric Skillet,Home & Kitchen,58.01,818,true
B35F6563,Men's Running Shoes,Clothing,62.73,481,true
E53958F1,Men's Casual Shirt,Clothing,71.93,809,true
72B41614,Kids' Jeans,Clothing,99.89,638,true
0B8795AD,Food Dehydrator,Home & Kitchen,51.29,516,true
EAF88941,Gift Card,Miscellaneous,13.77,884,true
E762541B,Gift Card,Miscellaneous,36.82,134,true
27630B9A,Tablet,Electronics,69.34,996,true
3BEC1138,Thriller Novel,Books,33.25,99,true
F9FFAB6B,Puzzle Game,Toys & Games,43.55,711,false
88C47738,Gift Card,Miscellaneous,10.03,920,true
E85E7BDC,Thriller Novel,Books,16.10,945,true
9270C4E3,Bread Maker,Home & Kitchen,60.07,213,true
21B86E83,Dumbbell Set,Sports & Outdoors,6.27,465,true
C5EF0A90,Deep Fryer,Home & Kitchen,48.48,572,true
BFE5948A,E-Reader,Electronics,88.34,445,true
2DAD7DBE,Graphic Novel,Books,24.57,613,true
DB1D2FC3,Jump Rope,Sports & Outdoors,70.86,156,true
E6407FDC,Science Book,Books,43.64,400,true
F8693E94,Noise-Cancelling Earbuds,Electronics,14.64,262,true
4EDD8551,Deep Fryer,Home & Kitchen,18.87,305,true
F1CCF927,Puzzle Game,Toys & Games,45.62,773,true
3D91A8BF,Avocado Oil,Food & Grocery,84.20,966,true
91D9C482,Women's Winter Jacket,Clothing,98.19,243,true
C83A5F7A,Dishwasher,Home & Kitchen,94.43,95,true
497E568F,Nutritional Yeast,Food & Grocery,96.44,769,true
6231ED3D,Gaming Console,Electronics,27.29,60,true
6CB00F79,Boxing Gloves,Sports & Outdoors,59.95,739,true
119DAD4A,Cycling Helmet,Sports & Outdoors,84.44,179,true
53E807B9,Snowboard,Sports & Outdoors,74.56,65,true
A5E1175C,Smartwatch,Electronics,68.14,671,true
A9AFB897,Video Game,Toys & Games,38.87,2,false
073BD8B2,Rollerblades,Sports & Outdoors,95.77,922,true
CAD1B46D,Fishing Rod,Sports & Outdoors,50.29,999,true
CAD5F77E,Educational Toy,Toys & Games,54.84,653,true
E12C10EA,Action Figure,Toys & Games,68.73,388,true
84E59B3D,Herbal Tea Pack,Food & Grocery,73.45,153,true
5C5854BC,Pressure Cooker,Home & Kitchen,99.60,289,true
1E0C3F65,Train Set,Toys & Games,63.90,297,true
C6240A03,Water Gun,Toys & Games,91.28,174,true
D61A6A11,Dried Fruit Mix,Food & Grocery,56.21,643,true
D8919F13,Quinoa Pack,Food & Grocery,34.50,671,true
ADBAA7A7,Digital Camera,Electronics,57.31,993,false
0D629849,Fitness Tracker,Electronics,3.56,686,false
7EEF5C03,Lip Balm Set,Health & Personal Care,93.76,904,true
7F4A74E4,Smartphone,Electronics,2.37,203,true
193D71A2,Dumbbell Set,Sports & Outdoors,26.38,621,true
C88A80D5,Women's Handbag,Clothing,19.99,374,true
F4CCFBF4,Skateboard,Sports & Outdoors,42.35,717,false
9620A043,Cacao Nibs,Food & Grocery,45.20,238,true
0639386D,Science Book,Books,77.20,234,true
EE09DDB3,Kids' Hat,Clothing,87.18,445,true
F892AD54,Pressure Cooker,Home & Kitchen,14.49,114,true
A2CD6835,Video Game,Toys & Games,76.29,70,true
DB7B4858,Thriller Novel,Books,71.72,419,true
73BB051E,Boxing Gloves,Sports & Outdoors,24.52,333,true
1DBE2A8B,Boxing Gloves,Sports & Outdoors,35.41,84,true
5E5E1FAD,Health & Wellness Book,Books,35.70,496,true
04632B14,Science Fiction Book,Books,50.71,973,true
B0EAC0AE,Gift Card,Miscellaneous,30.44,782,true
F9C44E02,4K TV,Electronics,56.94,205,true
597DCCAB,Yo-Yo,Toys & Games,69.97,170,true
3C2C6961,Business Book,Books,29.23,792,true
D5F74397,Women's Sneakers,Clothing,52.56,653,true
31E20380,Natural Peanut Butter,Food & Grocery,11.27,447,true
1C6E31F5,Bluetooth Speaker,Electronics,69.32,362,true
C98673F6,Children's Book,Books,31.19,48,true
7C24E9A4,Gift Card,Miscellaneous,88.05,366,true
9B627EDB,Avocado Oil,Food & Grocery,54.62,561,true
A8A95799,Gift Card,Miscellaneous,28.33,512,true
C4B0295B,Train Set,Toys & Games,78.21,268,true
E4CB38DC,Gift Card,Miscellaneous,93.61,961,true
E74769A2,Whole Grain Pasta,Food & Grocery,2.19,527,true
8037BAAE,Gift Card,Miscellaneous,13.37,698,true
695B8C66,Classic Literature,Books,57.47,590,false
0A7C2992,Art & Craft Kit,Toys & Games,36.98,198,true
1F750608,Romance Novel,Books,39.45,696,true
94AB73D4,Wireless Headphones,Electronics,54.34,99,true
30CE32CF,Sleep Mask,Health & Personal Care,94.22,598,true
DAA74AFB,Art & Craft Kit,Toys & Games,95.99,685,false
DF68F205,Whole Grain Pasta,Food & Grocery,42.80,114,true
4388712A,Business Book,Books,77.91,679,true
F3BBEF5B,Romance Novel,Books,73.98,531,true
3985B9AF,Video Game,Toys & Games,81.29,500,true
BECF3D81,Women's Handbag,Clothing,6.28,700,true
8B2A5F79,Video Game,Toys & Games,53.99,346,true
D60F833E,Cacao Nibs,Food & Grocery,100.39,969,true
3826F338,Sunflower Seeds,Food & Grocery,78.11,751,true
E3691A20,Camping Tent,Sports & Outdoors,88.95,516,true
43B53C78,Business Book,Books,80.23,840,true
E8AC0729,Essential Oil Diffuser,Health & Personal Care,14.78,896,true
764592CC,Foam Roller,Health & Personal Care,80.89,854,true
A1B24DD1,Hair Straightener,Health & Personal Care,18.34,342,true
182BD25E,Ice Cream Maker,Home & Kitchen,65.50,771,true
6B260AB8,Poetry Collection,Books,32.71,142,true
1178D1E7,Smart Home Hub,Electronics,59.62,571,true
36AE766A,Gift Card,Miscellaneous,88.82,467,true
3F246F4B,External Hard Drive,Electronics,53.07,334,true
4E8C5727,Facial Cleanser,Health & Personal Care,46.65,141,true
F9B9195C,Video Game,Toys & Games,63.41,766,true
D7FA7D60,Matcha Green Tea,Food & Grocery,13.63,130,true
3A70A425,Juicer,Home & Kitchen,28.54,873,true
1351F463,Yoga Blocks,Health & Personal Care,82.62,309,true
159E796F,Massage Gun,Health & Personal Care,56.72,289,true
CF2FCA05,Gaming Console,Electronics,97.83,443,true
01B47412,Kids' Hat,Clothing,92.51,962,true
BF3F7866,Women's Winter Jacket,Clothing,17.76,452,true
2491655F,Refrigerator,Home & Kitchen,5.39,454,true
CCE01211,Gift Card,Miscellaneous,60.91,736,false
450AD3CB,Cacao Nibs,Food & Grocery,67.58,31,true
E5EBB861,Art & Craft Kit,Toys & Games,97.49,471,false
3BCB88B4,Play-Doh Set,Toys & Games,71.47,531,true
B97BB4FB,Finger Paint Set,Toys & Games,83.24,651,false
21B1CEA3,Children's Book,Books,83.76,843,true
6C0617AD,Gift Card,Miscellaneous,72.14,868,true
FAEFF68E,Bluetooth Speaker,Electronics,35.69,649,true
31A81F9E,Facial Mask Set,Health & Personal Care,87.16,554,true
CA869220,Pressure Cooker,Home & Kitchen,42.63,845,true
7F7B3300,Rice Cooker,Home & Kitchen,35.02,869,true
88E33763,Unisex Hoodie,Clothing,39.28,263,true
3D053CCF,Matcha Green Tea,Food & Grocery,53.95,64,true
7A1DA913,Gift Card,Miscellaneous,31.31,345,true
2D9673DE,Refrigerator,Home & Kitchen,15.68,3,true
1638AE72,Gift Card,Miscellaneous,49.95,481,true
B8CFDA43,Sunscreen Lotion,Health & Personal Care,76.77,778,true
AC2E11B8,Women's Sneakers,Clothing,40.42,463,true
36D2D455,Men's Raincoat,Clothing,96.18,448,false
8E0B3CFC,Yoga Blocks,Health & Personal Care,31.54,601,true
3FE4CCC0,Yo-Yo,Toys & Games,95.39,329,true
1831B76B,Remote Control Car,Toys & Games,50.99,124,false
11AAE333,Goji Berries,Food & Grocery,95.04,389,true
C15DCAF6,Men's Raincoat,Clothing,10.38,74,true
103D4B6E,Drone,Electronics,42.42,104,true
70CC5C67,Video Game,Toys & Games,48.74,803,false
3BFA31DC,Shampoo & Conditioner,Health & Personal Care,75.97,413,true
9613A7A6,Snowboard,Sports & Outdoors,98.93,630,true
36F88ABF,Digital Camera,Electronics,60.32,146,true
D1734859,Almond Milk,Food & Grocery,62.73,648,true
C4798CE2,Gift Card,Miscellaneous,27.26,354,true
23BC30B7,Gift Card,Miscellaneous,22.92,755,true
AA5A94F0,Protein Powder,Health & Personal Care,85.72,271,true
C4AA3C49,Men's Running Shoes,Clothing,62.92,751,true
7F88ECDD,Kombucha Drink,Food & Grocery,44.21,721,true
FE60B5AB,Fitness Tracker,Electronics,82.42,680,true
0B7BCF05,Men's Raincoat,Clothing,88.82,365,true
36EDDA3D,Hand Sanitizer,Health & Personal Care,31.91,479,true
8321A528,Matcha Green Tea,Food & Grocery,84.08,886,true
B4DD7FAD,Video Game,Toys & Games,20.34,198,true
1F7A3529,Action Figure,Toys & Games,32.13,763,true
CE4BADB0,Train Set,Toys & Games,11.57,642,true
9C37CFE4,Thriller Novel,Books,26.92,149,true
18B4E5E1,Health & Wellness Book,Books,98.86,212,true
DE59E7A2,Running Shoes,Sports & Outdoors,9.08,594,true
0F37FD92,Fishing Rod,Sports & Outdoors,82.62,899,true
5C54E957,Yo-Yo,Toys & Games,44.19,469,true
3329E5CD,Foam Roller,Health & Personal Care,68.57,528,false
465A9712,Historical Fiction,Books,25.06,54,true
0DDBF996,Vegan Protein Bars,Food & Grocery,17.78,996,true
2BAE4E21,Bath Bombs Set,Health & Personal Care,99.95,150,true
